Geneid,Length,Ensembl,symbol,entrezid,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000111801.16,5658,ENSG00000111801,BTN3A3,10384,0.6486658174205289,2.822070697925309,2.965320618826522,0.009764468655693566,0.27020923423205206,-2.5161040955428167
ENSG00000180340.7,3779,ENSG00000180340,FZD2,2535,-0.3406881997268649,2.87697395632754,-2.9950242741736877,0.009195207140327443,0.26506634276813273,-2.5171985862269164
ENSG00000089280.19,6989,ENSG00000089280,FUS,2521,-0.20457161862480078,7.490120877945773,-3.1443654954299176,0.006792717121505471,0.23960475538978226,-2.522455153036411
ENSG00000198393.8,20862,ENSG00000198393,ZNF26,7574,0.2900589842841388,3.871973199649504,3.048427164080187,0.00825268735751713,0.252091039352892,-2.5227869836476637
ENSG00000213047.13,13203,ENSG00000213047,DENND1B,163486,0.18550534430666143,6.586958408017099,3.1468835391759793,0.00675805548493453,0.23960475538978226,-2.523149221772304
ENSG00000185947.15,6284,ENSG00000185947,ZNF267,10308,0.2224685183535886,5.116986020604879,3.1150166887124953,0.007209916494583611,0.24474278102347816,-2.5257665991749567
ENSG00000154822.18,5160,ENSG00000154822,PLCL2,23228,0.2573330604570936,5.616821301640152,3.1307674773874825,0.006982960261463049,0.24329921861256226,-2.525960464944789
ENSG00000115084.15,13398,ENSG00000115084,SLC35F5,80255,0.2347276553630273,5.972600606240096,3.1406805196888534,0.006843759287659527,0.23960475538978226,-2.5312190814965354
ENSG00000172009.15,7421,ENSG00000172009,THOP1,7064,-0.2567974038699692,4.173259528587651,-3.0193061328465003,0.008754196595143128,0.2596890292770763,-2.5397316951824083
ENSG00000106078.19,14349,ENSG00000106078,COBL,23242,0.3146948432470946,5.609336987589099,3.107424832703694,0.00732189835190595,0.24474278102347816,-2.541633239352498
ENSG00000148935.11,4252,ENSG00000148935,GAS2,2620,0.4310775615200595,2.0219099600996784,2.9535172027638583,0.010000163001522367,0.27020923423205206,-2.544065949351939
ENSG00000151322.19,9778,ENSG00000151322,NPAS3,64067,-0.48344723230294684,1.6998057480977138,-2.9564206859365387,0.009941672711652652,0.27020923423205206,-2.5494801019634155
ENSG00000149196.16,3433,ENSG00000149196,HIKESHI,51501,-0.28276274749932284,4.022866325142678,-3.008466160246276,0.008948441477618252,0.26099344667252783,-2.5573245025374325
ENSG00000169435.14,6630,ENSG00000169435,RASSF6,166824,0.2740920740408441,4.274015134638485,3.0134208123098873,0.008859136897879255,0.2606622831171416,-2.560671200867949
ENSG00000173272.16,4068,ENSG00000173272,MZT2A,653784,-0.3882683297176617,4.5844245961704155,-3.01868637528445,0.008765189518532461,0.2596890292770763,-2.5660749166511074
ENSG00000203727.4,6557,ENSG00000203727,SAMD5,389432,0.5680122217505932,2.147627951280831,2.962598125729894,0.009818343731117967,0.27020923423205206,-2.566362982952432
ENSG00000100968.14,8437,ENSG00000100968,NFATC4,4776,-0.2637758769091816,4.266974628586557,-3.025019498631389,0.008653493087525855,0.258775836512251,-2.569512901707479
ENSG00000066926.12,8784,ENSG00000066926,FECH,2235,-0.2561965622330318,4.7161043364791,-3.0463747288827627,0.008287086658835104,0.252539100348644,-2.570000629445008
ENSG00000100028.12,3914,ENSG00000100028,SNRPD3,6634,-0.28717395722441985,5.724546754762684,-3.096254523149222,0.007489794577073277,0.24590268440526658,-2.5726938923966074
ENSG00000164032.12,2270,ENSG00000164032,H2AFZ,3015,-0.22259383009293376,6.015257028173466,-3.1072029153875538,0.007325197414280048,0.24474278102347816,-2.5730628975471466
ENSG00000044574.8,3921,ENSG00000044574,HSPA5,3309,0.2520226595608026,6.808635444357997,3.1163443031854103,0.0071905084699982885,0.24474278102347816,-2.5784205277514545
ENSG00000152683.14,5410,ENSG00000152683,SLC30A6,55676,0.27107535223544765,4.509389389414677,3.067638691039357,0.007937447060928079,0.24869989118773372,-2.58075021315907
ENSG00000138823.13,5398,ENSG00000138823,MTTP,4547,1.3701102181827758,2.248356134670238,2.9917484974698163,0.011131881474190246,0.2771925116501186,-2.5834308075174377
ENSG00000070214.16,12172,ENSG00000070214,SLC44A1,23446,0.214799567032248,5.6440776467902305,3.089422475495946,0.00759435242074386,0.2468848455934074,-2.607251872874482
ENSG00000082512.15,9022,ENSG00000082512,TRAF5,7188,0.47500308112907996,2.2077375427772146,2.9036928837418774,0.011058062740257321,0.27672253245775047,-2.6175219655302553
ENSG00000164916.11,13106,ENSG00000164916,FOXK1,221937,-0.20242012328218095,6.4262961818242035,-3.0940370018359546,0.0075235748068145526,0.24590268440526658,-2.621770136873101
ENSG00000100345.22,8909,ENSG00000100345,MYH9,4627,-0.25541991057034075,8.98994489927159,-3.0620178669834845,0.008028429168920655,0.24940743915780456,-2.623082870940046
ENSG00000063244.12,4115,ENSG00000063244,U2AF2,11338,-0.18246762415762152,6.272279485245672,-3.08672121645346,0.0076360889753112424,0.2468848455934074,-2.6297264306738066
ENSG00000171817.17,4386,ENSG00000171817,ZNF540,163255,0.3604205773542444,1.9366974867008668,2.8960593008488487,0.011229542021831511,0.27800175693891976,-2.6302187313725676
ENSG00000204385.12,3372,ENSG00000204385,SLC44A4,80736,0.5292228369660523,4.117641905743731,2.956468837024878,0.01011796498214478,0.27020923423205206,-2.631420615687627
ENSG00000204421.3,1004,ENSG00000204421,LY6G6C,80740,-0.36358243969074255,6.094717519107124,-3.075351620493927,0.00790572654113386,0.24869989118773372,-2.6322310965612887
ENSG00000183077.15,4048,ENSG00000183077,AFMID,125061,-0.33129624034864547,3.784846185086604,-2.928231477927702,0.01052401649154084,0.27266576331018466,-2.6371090670221573
ENSG00000178852.16,6678,ENSG00000178852,EFCAB13,124989,0.45632339711549497,4.203836191218876,2.9271331751321426,0.010547369894528976,0.27271876218197244,-2.6473264375978687
ENSG00000141959.17,8926,ENSG00000141959,PFKL,5211,-0.2529613648016191,5.938089859386817,-3.0602847588480717,0.008056689204748413,0.24963619624416897,-2.655994221972123
ENSG00000161281.11,586,ENSG00000161281,COX7A1,1346,-0.5762008793339453,2.4440422643988953,-2.8790042761008894,0.011622114407983974,0.28258771663756055,-2.6592110697201616
ENSG00000163631.17,3431,ENSG00000163631,ALB,213,0.7255488985126677,1.764082689594444,2.882680678884268,0.01153637236946788,0.2812457713463226,-2.65951185825869
ENSG00000107954.10,4961,ENSG00000107954,NEURL1,9148,0.7024275244571339,2.8661124389124946,2.8840317827078215,0.011656381110030013,0.28258771663756055,-2.660954918737953
ENSG00000183762.12,7977,ENSG00000183762,KREMEN1,83999,-0.22943099711461823,5.790484043963146,-3.059177128242797,0.008074801566144695,0.24963619624416897,-2.6646722625211376
ENSG00000169976.7,690,ENSG00000169976,SF3B5,83443,-0.23644916699590102,5.095367700921701,-3.008272004612161,0.008951958988142801,0.26099344667252783,-2.6648851234502176
ENSG00000177731.16,6308,ENSG00000177731,FLII,2314,-0.1806712348768249,7.072935468115032,-3.073359632680023,0.007845888827875503,0.24869989118773372,-2.665027514922743
ENSG00000164023.14,7635,ENSG00000164023,SGMS2,166929,0.23023045185821012,6.749128502687517,3.0658189395306423,0.007966790795137966,0.24869989118773372,-2.669011940335455
ENSG00000173818.17,7253,ENSG00000173818,ENDOV,284131,-0.27853990410383567,3.798531989410523,-2.9557581184784816,0.009954990414398643,0.27020923423205206,-2.6704526986734924
ENSG00000157388.19,19184,ENSG00000157388,CACNA1D,776,0.7611245133287259,1.7601642441367487,2.9170008749669685,0.010765223388633931,0.2739246404594944,-2.6712262753956337
ENSG00000123191.16,18808,ENSG00000123191,ATP7B,540,-0.38397941529113844,3.981523611161214,-2.9635854534800097,0.009798771988183517,0.27020923423205206,-2.6720888933583877
ENSG00000114529.12,6021,ENSG00000114529,C3orf52,79669,0.3176887458387325,3.53824733972788,2.949703860417015,0.010077495432683933,0.27020923423205206,-2.6765970760576927
ENSG00000184349.13,5745,ENSG00000184349,EFNA5,1946,0.3845911474863861,6.118670967498674,3.074864600538937,0.008134554128156753,0.2502744189573997,-2.6769602633535023
ENSG00000146376.11,4592,ENSG00000146376,ARHGAP18,93663,0.29579706236797687,6.628844140549965,3.0665612407002465,0.007954808191739502,0.24869989118773372,-2.6776032992726444
ENSG00000122176.12,3034,ENSG00000122176,FMOD,2331,0.5338640307165659,3.053579710279161,2.865404613651742,0.011944736036855223,0.28273376880950807,-2.6791437139080605
ENSG00000090924.15,9116,ENSG00000090924,PLEKHG2,64857,-0.26110778980203175,4.7949731719002315,-3.005863193044722,0.008995712616633735,0.2616730131370345,-2.6816839517863604
ENSG00000169710.9,9321,ENSG00000169710,FASN,2194,-0.2649556482284092,6.414997787879407,-3.0629981858148865,0.008012487411576421,0.24940743915780456,-2.6821840090630475
ENSG00000164749.13,4797,ENSG00000164749,HNF4G,3174,1.1306802313568873,3.6491636393598488,2.96343132944625,0.01173592968264343,0.28258771663756055,-2.682371239095766
ENSG00000119698.12,4973,ENSG00000119698,PPP4R4,57718,-0.585208072660534,1.485077513636708,-2.893128534467196,0.011296067037055851,0.2780353115524574,-2.6835263494314474
ENSG00000103145.11,1428,ENSG00000103145,HCFC1R1,54985,-0.38024247848460924,5.738402149582693,-3.045142831732865,0.00850865686507519,0.25504051338664485,-2.6904222618110967
ENSG00000213694.6,13702,ENSG00000213694,S1PR3,1903,0.47426395998427484,4.184692474334562,2.967998899812042,0.00998163979409777,0.27020923423205206,-2.691902804306503
ENSG00000007944.15,3072,ENSG00000007944,MYLIP,29116,0.2366021364312303,6.1586761251081334,3.0531057817407947,0.008174797778572145,0.25030917887068155,-2.692607914145825
ENSG00000203778.8,2551,ENSG00000203778,FAM229B,619208,-0.381949496582878,2.8329128018453313,-2.8596812775769123,0.012083110212583854,0.28273376880950807,-2.6931804802354584
ENSG00000142279.13,13613,ENSG00000142279,WTIP,126374,-0.3085232177779549,4.615283604162448,-2.960940243808588,0.009851294177465058,0.27020923423205206,-2.707447994434042
ENSG00000099834.19,3861,ENSG00000099834,CDHR5,53841,0.9808249647414837,4.105316928039141,2.988351148473944,0.011202682308798104,0.27787428463237773,-2.7082157068948365
ENSG00000140326.13,5448,ENSG00000140326,CDAN1,146059,-0.3049709567154335,3.6151446457999534,-2.906627324326946,0.010992828215204834,0.27672253245775047,-2.7090578781565844
ENSG00000183207.14,3531,ENSG00000183207,RUVBL2,10856,-0.23400659045256855,5.078658199123748,-2.9869556490002673,0.009346531230163248,0.26583611825524317,-2.7148607034723997
ENSG00000153993.13,8062,ENSG00000153993,SEMA3D,223117,0.5465674915792773,4.331802646505676,3.024544259645922,0.009730192795334651,0.27020923423205206,-2.716049545208833
ENSG00000105197.11,7192,ENSG00000105197,TIMM50,92609,-0.25333245501382606,4.733589639833269,-2.9529139009571432,0.010012358737118825,0.27020923423205206,-2.7198044988472216
ENSG00000164308.17,6953,ENSG00000164308,ERAP2,64167,1.044604785660248,1.794328383335666,2.877496651097752,0.012048186771737421,0.28273376880950807,-2.723165975505798
ENSG00000158125.10,6064,ENSG00000158125,XDH,7498,0.599260600597499,2.755531397375347,2.8496660658376127,0.012342121771889656,0.28410397349577954,-2.727154669494837
ENSG00000177694.16,13546,ENSG00000177694,NAALADL2,254827,0.21755952997500216,6.276194672319521,3.0400798295962805,0.008393474268763478,0.2533681065233579,-2.727270024516276
ENSG00000277791.5,1168,ENSG00000277791,PSMB3,5691,-0.23777610809183436,4.968776047964106,-2.97120217497332,0.009649068116435783,0.27020923423205206,-2.7280997303941596
ENSG00000126457.21,4796,ENSG00000126457,PRMT1,3276,-0.21493279349685057,5.349762201787661,-3.000547212469297,0.009093017681595768,0.2633066364405978,-2.7342986678032326
ENSG00000198075.10,3830,ENSG00000198075,SULT1C4,27233,-0.3335867908475607,3.1852476957681684,-2.856048305335271,0.012171756122668877,0.28273376880950807,-2.735241314741956
ENSG00000183684.8,1583,ENSG00000183684,ALYREF,10189,-0.23475467568204333,4.785390270684585,-2.9335981590892968,0.010410630588553613,0.27122697699654885,-2.7410629610268384
ENSG00000198018.7,8655,ENSG00000198018,ENTPD7,57089,0.44987095373500186,4.534530179278675,2.9548207702339786,0.010242390452070918,0.2706908728890611,-2.741764272629804
ENSG00000143256.5,621,ENSG00000143256,PFDN2,5202,-0.30576211164660405,4.371655318159718,-2.902200403079988,0.011091386760748966,0.27672253245775047,-2.743870944505961
ENSG00000147535.17,4102,ENSG00000147535,PLPP5,84513,0.3225648597743276,3.175512108202635,2.8665449454191947,0.011917351514129534,0.28273376880950807,-2.7453149479202725
ENSG00000261221.3,4005,ENSG00000261221,ZNF865,100507290,0.26769899240179296,3.8731391263883537,2.918450915927344,0.010733778086486425,0.2739246404594944,-2.7492690734356073
ENSG00000166681.14,1112,ENSG00000166681,BEX3,27018,-0.2188069132358521,5.984314658949152,-3.0101406232074424,0.008918161668063713,0.26099344667252783,-2.7523835230891875
ENSG00000165650.12,9854,ENSG00000165650,PDZD8,118987,0.2410246428139473,5.67197897617348,3.0153024592976845,0.00882545160646475,0.2602694818229086,-2.754420612874146
ENSG00000171720.10,4610,ENSG00000171720,HDAC3,8841,-0.24130603021169517,5.215721083871892,-2.9818417881582655,0.009443704139711656,0.26733792670643075,-2.7560042369963886
ENSG00000125835.19,1278,ENSG00000125835,SNRPB,6628,-0.2523377832472602,4.260577077848201,-2.906854253684888,0.010987799148293655,0.27672253245775047,-2.756395981186686
ENSG00000152454.4,2207,ENSG00000152454,ZNF256,10172,0.281634792962,3.497033098811466,2.8834042962769755,0.011519568959294136,0.2812457713463226,-2.762720512832297
ENSG00000138032.21,7105,ENSG00000138032,PPM1B,5495,0.3421529756808077,4.162535240138353,2.9346753079444348,0.010388017560360358,0.27122697699654885,-2.7635356632703427
ENSG00000109084.14,2929,ENSG00000109084,TMEM97,27346,-0.31211652952518065,4.8774010122544755,-2.9461758673704814,0.010149563398404175,0.27020923423205206,-2.7648352464931425
ENSG00000040487.13,2686,ENSG00000040487,PQLC2,54896,0.38053486384565804,2.6527157350062573,2.8362666555949714,0.01266568716645722,0.28635521846704715,-2.7665355938140253
ENSG00000131080.15,3616,ENSG00000131080,EDA2R,60401,0.48594824936056114,1.8076791598869977,2.809763145416453,0.013358194828515616,0.2885639593182964,-2.7751621033702603
ENSG00000165409.17,9909,ENSG00000165409,TSHR,7253,0.42578499237456047,2.1712049766785775,2.830655501388985,0.012809316884345178,0.28683356087356915,-2.77675529581727
ENSG00000153933.10,10925,ENSG00000153933,DGKE,8526,0.3102475202715915,3.4524345980308295,2.8751732693042746,0.011712124852651905,0.28258771663756055,-2.777187740703181
ENSG00000152284.5,4431,ENSG00000152284,TCF7L1,83439,-0.25108445214138353,6.018209741566092,-3.0046088216713605,0.009018580224586011,0.26174332946593276,-2.778267939636862
ENSG00000104897.10,2790,ENSG00000104897,SF3A2,8175,-0.33000708022845515,5.213516128749267,-2.9680435116795105,0.009710875976131829,0.27020923423205206,-2.7843566646865567
ENSG00000140538.16,26750,ENSG00000140538,NTRK3,4916,1.0394336227383958,1.984322896264645,2.8656936096502696,0.013870353054856241,0.29198461965313327,-2.786693938137641
ENSG00000106605.11,1821,ENSG00000106605,BLVRA,644,0.3605244942104364,4.015637250579775,2.8774184885292327,0.011659290569342076,0.28258771663756055,-2.787117570130469
ENSG00000156017.13,4840,ENSG00000156017,CARNMT1,138199,0.21479936530905963,5.568861550409806,2.987774232831868,0.009331068105427859,0.26583611825524317,-2.7899436365590984
ENSG00000004975.12,5321,ENSG00000004975,DVL2,1856,-0.23424166397748358,4.8700301638429995,-2.9457565495479265,0.010158162539088878,0.27020923423205206,-2.790280118990227
ENSG00000256683.7,4542,ENSG00000256683,ZNF350,59348,0.2227665080339536,4.77157582659548,2.9522782737548994,0.01002522371613998,0.27020923423205206,-2.7905352583765475
ENSG00000175311.7,4323,ENSG00000175311,ANKS4B,257629,1.2265602642441922,2.2690339512860582,2.841946215059049,0.014019139204658328,0.29324423994968507,-2.7943647312036064
